Date,Airport,Departure Punctuality %,Arrival Punctuality %,Avg Departure Schedule Delay,Avg Arrival Schedule Delay,Avg Departure - Arrival Schedule Delay,Operated Schedules %,Country,Month,Weekday,Weekday_Name,Is_Weekend,Season,Airport_Size,Delayed
2024-10-22,Barcelona,68.09,79.36,18.00425532,12.67152482,5.332730496,96.59,Spain,10,1,Tuesday,0,Autumn,Large,1
2024-03-05,Barcelona,86.58,89.34,8.44109589,5.004599271,3.436496619,94.25,Spain,3,1,Tuesday,0,Spring,Large,0
2024-07-14,Madrid Barajas,51.93,67.97,24.91122278,16.24579784,8.665424938,93.4,Spain,7,6,Sunday,1,Summer,Large,1
2024-01-18,Palma de Mallorca,83.76,88.18,8.476495726,7.340757576,1.135738151,93.33,Spain,1,3,Thursday,0,Winter,Small,0
2022-09-10,Palma de Mallorca,57.14,66.05,26.16356108,21.35883368,4.804727398,92.9,Spain,9,5,Saturday,1,Autumn,Small,1
2025-06-12,Barcelona,66.61,76.5,16.62093863,11.9167881,4.704150529,97.44,Spain,6,3,Thursday,0,Summer,Large,1
2022-01-06,Istanbul,87.83,76.14,10.24657916,17.08096386,-6.834384699,90.52,Turkey,1,3,Thursday,0,Winter,Large,0
2025-01-22,Antalya,87.5,83.91,5.727272727,7.020114943,-1.292842215,90.09,Turkey,1,2,Wednesday,0,Winter,Medium,0
2023-04-14,Antalya,49.57,44.02,23.75327635,29.42913105,-5.675854701,96.76,Turkey,4,4,Friday,0,Spring,Medium,1
2025-02-03,Antalya,93.75,90.7,3.7,5.860465116,-2.160465116,90.74,Turkey,2,0,Monday,0,Winter,Medium,0
2025-02-20,Istanbul Sabiha Gokcen,19.84,22.71,72.04365079,64.9123506,7.131300196,86.47,Turkey,2,3,Thursday,0,Winter,Medium,1
2024-06-30,Antalya,19.89,22.48,89.05951705,93.70551249,-4.645995444,90.78,Turkey,6,6,Sunday,1,Summer,Medium,1
2025-04-24,Antalya,68.42,60.47,15.43569501,16.99567183,-1.559976828,90.85,Turkey,4,3,Thursday,0,Spring,Medium,1
2024-10-18,Istanbul Sabiha Gokcen,75.72,78.32,11.96485623,10.98058252,0.984273706,96.18,Turkey,10,4,Friday,0,Autumn,Medium,0
2022-01-09,Antalya,56.12,49.04,43.97534014,42.22900641,1.746333726,92.62,Turkey,1,6,Sunday,1,Winter,Medium,1
2025-04-06,Istanbul,71.04,61.9,14.80637523,19.87011338,-5.063738151,94.03,Turkey,4,6,Sunday,1,Spring,Large,0
2025-11-10,Istanbul Sabiha Gokcen,83.33,85.75,9.59039548,8.002739726,1.587655754,95.56,Turkey,11,0,Monday,0,Autumn,Medium,0
2022-10-22,Istanbul Sabiha Gokcen,68.68,69.93,16.19424674,15.43864734,0.755599395,97.01,Turkey,10,5,Saturday,1,Autumn,Medium,1
2023-09-29,Istanbul,55.81,57.22,30.70021246,34.25585648,-3.555644017,91.88,Turkey,9,4,Friday,0,Autumn,Large,1
2022-07-22,Istanbul,66.4,57.7,19.61191614,23.31548742,-3.703571286,95.06,Turkey,7,4,Friday,0,Summer,Large,1
2025-04-15,Istanbul,88.08,86.39,8.180467572,9.689201183,-1.508733612,94.56,Turkey,4,1,Tuesday,0,Spring,Large,0
2024-03-16,Antalya,93.6,87.69,4.888,8.353846154,-3.465846154,95.36,Turkey,3,5,Saturday,1,Spring,Medium,0
2023-06-21,Istanbul Sabiha Gokcen,57.14,63.27,20.37785161,18.53837868,1.839472921,94.03,Turkey,6,2,Wednesday,0,Summer,Medium,1
2025-04-02,Antalya,82.25,72.09,8.388461538,12.09476744,-3.706305903,88.89,Turkey,4,2,Wednesday,0,Spring,Medium,0
2022-04-21,Istanbul Sabiha Gokcen,86.25,84.52,8.405833333,10.48479777,-2.078964435,96.88,Turkey,4,3,Thursday,0,Spring,Medium,0
2025-03-04,Antalya,94.81,90.48,2.896103896,5.468650794,-2.572546898,88.42,Turkey,3,1,Tuesday,0,Spring,Medium,0
2024-04-08,Antalya,90.48,85.05,4.857142857,9.597938144,-4.740795287,89.92,Turkey,4,0,Monday,0,Spring,Medium,0
2025-04-01,Istanbul,78.02,68.63,13.22271386,18.26186526,-5.039151395,93.06,Turkey,4,1,Tuesday,0,Spring,Large,0
2022-01-08,Istanbul Sabiha Gokcen,93.72,90.99,4.356624826,5.361087268,-1.004462442,94.27,Turkey,1,5,Saturday,1,Winter,Medium,0
2025-02-17,Istanbul Sabiha Gokcen,74.77,86.15,12.37959502,8.894769231,3.484825785,96.2,Turkey,2,0,Monday,0,Winter,Medium,0
2024-08-02,Istanbul Sabiha Gokcen,52.21,60.12,31.43362832,27.79758308,3.636045237,96.4,Turkey,8,4,Friday,0,Summer,Medium,1
2025-03-13,Istanbul,91.18,91.0,6.358877996,9.813284233,-3.454406238,93.1,Turkey,3,3,Thursday,0,Spring,Large,0
2023-07-25,Istanbul,54.08,54.73,27.83627308,29.54526929,-1.708996206,88.82,Turkey,7,1,Tuesday,0,Summer,Large,1
2023-09-16,Istanbul,69.76,67.22,18.62874465,18.06390051,0.564844139,91.89,Turkey,9,5,Saturday,1,Autumn,Large,1
2025-04-23,Istanbul,78.98,79.2,13.21798054,13.36081613,-0.142835591,94.8,Turkey,4,2,Wednesday,0,Spring,Large,0
2022-01-24,Antalya,65.22,54.9,22.70978261,30.83562092,-8.125838306,71.01,Turkey,1,0,Monday,0,Winter,Medium,1
2022-07-09,Istanbul,59.08,50.25,24.2322695,30.51998902,-6.287719513,94.54,Turkey,7,5,Saturday,1,Summer,Large,1
2024-10-31,Antalya,70.69,69.33,17.12413793,19.30666667,-2.182528736,88.38,Turkey,10,3,Thursday,0,Autumn,Medium,1
2026-04-24,Istanbul,90.57,81.93,5.851921158,9.494640123,-3.642718965,91.48,Turkey,4,4,Friday,0,Spring,Large,0
2024-08-22,Antalya,68.65,66.07,16.03112613,17.15167095,-1.120544825,94.9,Turkey,8,3,Thursday,0,Summer,Medium,1
2026-05-11,Istanbul,92.66,84.76,4.627239583,10.16006098,-5.532821392,92.21,Turkey,5,0,Monday,0,Spring,Large,0
2026-03-14,Antalya,87.6,84.17,6.925619835,8.641666667,-1.716046832,95.07,Turkey,3,5,Saturday,1,Spring,Medium,0
2024-04-19,Istanbul Sabiha Gokcen,58.3,73.62,21.40647773,16.87939633,4.527081407,95.36,Turkey,4,4,Friday,0,Spring,Medium,1
2024-06-23,Istanbul Sabiha Gokcen,38.37,43.99,39.36253776,37.23225806,2.1302797,94.61,Turkey,6,6,Sunday,1,Summer,Medium,1
2022-05-31,Istanbul,81.08,66.12,11.26827458,16.651221,-5.382946419,94.27,Turkey,5,1,Tuesday,0,Spring,Large,0
2024-09-21,Istanbul,57.56,60.17,25.48253391,23.64706304,1.835470877,95.94,Turkey,9,5,Saturday,1,Autumn,Large,1
2023-07-11,Istanbul Sabiha Gokcen,45.43,59.37,23.81051525,21.15661376,2.65390149,93.98,Turkey,7,1,Tuesday,0,Summer,Medium,1
2025-10-21,Istanbul Sabiha Gokcen,65.37,79.5,17.29201293,11.65373961,5.638273315,90.31,Turkey,10,1,Tuesday,0,Autumn,Medium,1
2022-12-02,Istanbul,59.61,56.59,24.23407473,25.48081429,-1.246739561,92.83,Turkey,12,4,Friday,0,Winter,Large,1
2025-09-06,Istanbul,72.55,73.53,14.18178649,13.69054759,0.491238904,94.94,Turkey,9,5,Saturday,1,Autumn,Large,0
2026-05-06,Istanbul,90.72,84.69,7.64096,8.293673578,-0.652713578,91.35,Turkey,5,2,Wednesday,0,Spring,Large,0
2025-01-19,Istanbul Sabiha Gokcen,85.26,87.86,8.281984586,5.523265896,2.75871869,95.43,Turkey,1,6,Sunday,1,Winter,Medium,0
2022-05-25,Antalya,73.25,62.85,13.64917695,28.49064559,-14.84146863,94.59,Turkey,5,2,Wednesday,0,Spring,Medium,0
2022-04-17,Istanbul,89.9,71.26,5.604983165,12.90695276,-7.301969596,93.4,Turkey,4,6,Sunday,1,Spring,Large,0
2022-04-11,Antalya,86.01,75.0,7.137878788,16.58728632,-9.449407537,93.25,Turkey,4,0,Monday,0,Spring,Medium,0
2022-06-19,Istanbul Sabiha Gokcen,61.68,66.06,15.42226277,14.91696751,0.505295265,95.25,Turkey,6,6,Sunday,1,Summer,Medium,1
2024-06-26,Antalya,24.08,25.33,71.13649669,64.5740644,6.562432291,93.62,Turkey,6,2,Wednesday,0,Summer,Medium,1
2026-05-09,Antalya,81.46,75.07,15.17021277,19.57703081,-4.406818046,91.76,Turkey,5,5,Saturday,1,Spring,Medium,1
2025-06-05,Istanbul,84.94,83.22,11.15331492,9.913342503,1.239972414,93.85,Turkey,6,3,Thursday,0,Summer,Large,0
2023-11-05,Istanbul Sabiha Gokcen,26.53,39.12,51.56734694,50.94897959,0.618367347,93.09,Turkey,11,6,Sunday,1,Autumn,Medium,1
2025-04-30,Istanbul,86.77,86.39,7.584637269,6.628939828,0.955697441,95.43,Turkey,4,2,Wednesday,0,Spring,Large,0
2025-06-11,Istanbul,88.2,87.87,8.08847185,5.493333333,2.595138517,94.7,Turkey,6,2,Wednesday,0,Summer,Large,0
2024-02-05,Antalya,86.21,80.85,5.620689655,8.393617021,-2.772927366,96.97,Turkey,2,0,Monday,0,Winter,Medium,0
2023-04-06,Istanbul,81.14,74.04,12.81487889,16.275,-3.460121107,91.82,Turkey,4,3,Thursday,0,Spring,Large,0
2023-12-26,Istanbul,80.7,74.51,13.94211409,16.77126906,-2.829154969,92.1,Turkey,12,1,Tuesday,0,Winter,Large,0
2024-10-08,Istanbul Sabiha Gokcen,74.92,79.24,16.73559322,12.45317186,4.282421363,93.85,Turkey,10,1,Tuesday,0,Autumn,Medium,1
2026-05-11,Istanbul Sabiha Gokcen,78.12,82.79,11.96048632,9.910979228,2.049507094,83.5,Turkey,5,0,Monday,0,Spring,Medium,0
2023-03-31,Istanbul,83.55,62.68,10.18219327,18.65911075,-8.476917479,91.35,Turkey,3,4,Friday,0,Spring,Large,0
2024-12-18,Istanbul,82.3,81.21,14.90271132,11.96693206,2.935779264,94.89,Turkey,12,2,Wednesday,0,Winter,Large,0
2025-08-07,Istanbul,71.82,76.93,15.53084416,13.88728702,1.643557131,92.85,Turkey,8,3,Thursday,0,Summer,Large,1
2024-08-20,Istanbul Sabiha Gokcen,48.41,69.87,24.40238854,17.71794872,6.684439817,95.01,Turkey,8,1,Tuesday,0,Summer,Medium,1
2023-11-13,Istanbul,70.53,58.67,15.58355408,25.15205294,-9.56849886,92.25,Turkey,11,0,Monday,0,Autumn,Large,1
2023-03-21,Istanbul,81.47,77.94,11.30515588,13.69928826,-2.394132381,92.11,Turkey,3,1,Tuesday,0,Spring,Large,0
2022-02-03,Antalya,75.93,62.0,22.84290123,20.222,2.620901235,87.32,Turkey,2,3,Thursday,0,Winter,Medium,1
2024-10-06,Istanbul Sabiha Gokcen,82.67,88.04,9.193333333,6.034496124,3.158837209,91.04,Turkey,10,6,Sunday,1,Autumn,Medium,0
2024-10-29,Istanbul Sabiha Gokcen,71.07,74.73,15.875,12.71660735,3.158392645,86.21,Turkey,10,1,Tuesday,0,Autumn,Medium,1
2025-12-28,Istanbul Sabiha Gokcen,41.3,36.44,33.41304348,40.34260274,-6.929559261,94.54,Turkey,12,6,Sunday,1,Winter,Medium,1
2025-11-29,Istanbul,81.39,86.84,10.60809946,10.2251462,0.38295326,93.89,Turkey,11,5,Saturday,1,Autumn,Large,0
2024-03-01,Istanbul,72.14,68.68,15.56491914,16.96677266,-1.401853511,93.33,Turkey,3,4,Friday,0,Spring,Large,1
2026-04-26,Istanbul Sabiha Gokcen,93.75,89.77,3.352272727,6.107907197,-2.75563447,90.05,Turkey,4,6,Sunday,1,Spring,Medium,0
2024-08-11,Istanbul Sabiha Gokcen,62.26,69.49,23.04402516,16.6102719,6.433753254,94.07,Turkey,8,6,Sunday,1,Summer,Medium,1
2024-04-11,Istanbul Sabiha Gokcen,80.86,83.33,8.95703125,6.968253968,1.988777282,95.97,Turkey,4,3,Thursday,0,Spring,Medium,0
2023-02-01,Istanbul,78.62,62.63,14.14008621,20.36828143,-6.228195223,93.1,Turkey,2,2,Wednesday,0,Winter,Large,0
2022-11-13,Istanbul,76.74,68.35,16.20664969,21.08277217,-4.876122477,93.25,Turkey,11,6,Sunday,1,Autumn,Large,1
2025-03-10,Antalya,92.77,94.12,5.56626506,4.317647059,1.248618001,81.9,Turkey,3,0,Monday,0,Spring,Medium,0
2025-12-03,Antalya,88.76,87.36,4.460674157,5.482758621,-1.022084463,80.17,Turkey,12,2,Wednesday,0,Winter,Medium,0
2026-04-01,Antalya,86.16,81.74,5.553348214,11.16887367,-5.615525454,77.85,Turkey,4,2,Wednesday,0,Spring,Medium,0
2024-02-14,Istanbul,88.74,85.28,7.238207283,10.15351171,-2.915304423,93.63,Turkey,2,2,Wednesday,0,Winter,Large,0
2023-01-09,Antalya,88.37,81.44,7.139534884,14.82886598,-7.689331096,94.39,Turkey,1,0,Monday,0,Winter,Medium,0
2024-11-09,Istanbul,81.65,85.87,11.22310127,9.928571429,1.294529837,94.61,Turkey,11,5,Saturday,1,Autumn,Large,0
2024-10-24,Antalya,78.74,72.86,13.84431138,18.48672566,-4.642414286,95.11,Turkey,10,3,Thursday,0,Autumn,Medium,0
2025-11-18,Istanbul,85.49,83.8,9.206970165,8.628266461,0.578703704,90.32,Turkey,11,1,Tuesday,0,Autumn,Large,0
2024-10-21,Istanbul,77.9,80.41,12.67475806,12.80519854,-0.130440473,94.55,Turkey,10,0,Monday,0,Autumn,Large,0
2022-07-19,Antalya,55.07,51.29,27.84922705,36.36833811,-8.519111056,94.73,Turkey,7,1,Tuesday,0,Summer,Medium,1
2023-12-20,Antalya,93.14,79.41,4.343137255,9.715686275,-5.37254902,94.57,Turkey,12,2,Wednesday,0,Winter,Medium,0
2025-04-15,Antalya,90.35,81.25,4.815789474,7.552916667,-2.737127193,90.11,Turkey,4,1,Tuesday,0,Spring,Medium,0
2023-09-14,Antalya,64.92,59.94,17.73087179,25.48948127,-7.758609473,93.35,Turkey,9,3,Thursday,0,Autumn,Medium,1
2024-09-13,Istanbul Sabiha Gokcen,60.0,68.85,18.77704918,16.84590164,1.931147541,95.77,Turkey,9,4,Friday,0,Autumn,Medium,1
2023-05-10,Istanbul,69.27,60.93,14.80323649,17.79181637,-2.988579874,93.5,Turkey,5,2,Wednesday,0,Spring,Large,0
2026-01-01,Istanbul,77.67,72.39,13.74322169,19.12359551,-5.380373815,88.71,Turkey,1,3,Thursday,0,Winter,Large,0
2024-06-12,Istanbul,65.25,64.68,19.14457478,18.32429748,0.820277299,95.23,Turkey,6,2,Wednesday,0,Summer,Large,1
2023-07-10,Antalya,62.66,59.46,20.49060052,26.16916462,-5.678564097,94.33,Turkey,7,0,Monday,0,Summer,Medium,1
2022-12-17,Antalya,64.29,56.3,22.6297619,32.40658263,-9.776820728,86.18,Turkey,12,5,Saturday,1,Winter,Medium,1
2022-03-21,Antalya,83.87,81.54,8.93172043,12.3974359,-3.465715467,92.68,Turkey,3,0,Monday,0,Spring,Medium,0
2023-02-19,Antalya,85.09,76.67,7.491959064,12.01666667,-4.524707602,94.93,Turkey,2,6,Sunday,1,Winter,Medium,0
2025-06-05,Istanbul Sabiha Gokcen,75.54,80.9,10.27688172,8.391025641,1.885856079,91.1,Turkey,6,3,Thursday,0,Summer,Medium,0
2024-03-09,Istanbul Sabiha Gokcen,61.54,87.06,16.93567447,8.2745338,8.661140671,95.34,Turkey,3,5,Saturday,1,Spring,Medium,1
2024-09-12,Istanbul,72.66,69.94,17.27748538,17.3422619,-0.064776525,94.76,Turkey,9,3,Thursday,0,Autumn,Large,1
2024-12-22,Istanbul,75.38,76.02,18.79470618,16.26528406,2.529422118,93.72,Turkey,12,6,Sunday,1,Winter,Large,1
2024-01-05,Antalya,88.81,80.58,11.49253731,15.21306954,-3.720532231,97.04,Turkey,1,4,Friday,0,Winter,Medium,0
2025-07-30,Istanbul,77.84,83.77,14.2890917,11.74201571,2.547075992,94.82,Turkey,7,2,Wednesday,0,Summer,Large,0
2022-10-12,Istanbul Sabiha Gokcen,49.81,67.57,18.17715573,13.94079794,4.236357786,97.08,Turkey,10,2,Wednesday,0,Autumn,Medium,1
2024-10-17,Antalya,71.26,65.9,17.8491517,18.8487106,-0.999558905,93.84,Turkey,10,3,Thursday,0,Autumn,Medium,1
2022-09-01,Istanbul,49.69,48.82,28.68679245,28.29939822,0.387394232,95.06,Turkey,9,3,Thursday,0,Autumn,Large,1
2022-06-29,Antalya,48.34,45.77,31.56782477,35.27113703,-3.703312253,96.13,Turkey,6,2,Wednesday,0,Summer,Medium,1
2026-01-31,Antalya,74.77,71.43,12.42056075,15.04761905,-2.6270583,86.09,Turkey,1,5,Saturday,1,Winter,Medium,0
2023-04-30,Istanbul,62.39,54.04,22.1208452,26.43981087,-4.318965671,94.56,Turkey,4,6,Sunday,1,Spring,Large,1
2023-08-13,Istanbul,71.7,70.79,16.0606685,17.80289855,-1.742230053,91.04,Turkey,8,6,Sunday,1,Summer,Large,1
2026-01-25,Antalya,80.0,66.97,25.13333333,30.09174312,-4.958409786,83.21,Turkey,1,6,Sunday,1,Winter,Medium,1
2024-08-31,Istanbul Sabiha Gokcen,52.71,64.76,23.36144578,19.81626506,3.545180723,96.06,Turkey,8,5,Saturday,1,Summer,Medium,1
2023-05-01,Antalya,70.63,63.16,17.31746032,21.74085213,-4.423391813,93.69,Turkey,5,0,Monday,0,Spring,Medium,1
2023-04-18,Istanbul Sabiha Gokcen,51.45,61.23,23.75724638,20.45102657,3.306219807,95.71,Turkey,4,1,Tuesday,0,Spring,Medium,1
2023-11-08,Antalya,90.91,85.23,6.078205128,8.525615213,-2.447410084,97.28,Turkey,11,2,Wednesday,0,Autumn,Medium,0
2024-07-07,Istanbul Sabiha Gokcen,26.32,36.73,48.14551084,41.17242798,6.973082852,95.48,Turkey,7,6,Sunday,1,Summer,Medium,1
2022-11-12,Antalya,79.64,75.72,12.31247505,16.72254335,-4.410068303,92.86,Turkey,11,5,Saturday,1,Autumn,Medium,0
2025-07-24,Istanbul Sabiha Gokcen,25.79,29.79,44.53947368,45.4733156,-0.933841919,93.16,Turkey,7,3,Thursday,0,Summer,Medium,1
2023-03-28,Istanbul Sabiha Gokcen,78.54,63.09,10.69957082,19.69449213,-8.994921316,91.11,Turkey,3,1,Tuesday,0,Spring,Medium,0
2024-10-26,Antalya,57.46,53.95,24.05601161,29.81715576,-5.761144148,95.32,Turkey,10,5,Saturday,1,Autumn,Medium,1
2024-06-14,Istanbul Sabiha Gokcen,27.86,30.3,48.80696594,53.98707071,-5.180104763,93.72,Turkey,6,4,Friday,0,Summer,Medium,1
2026-01-17,Istanbul,68.51,69.55,20.21940299,19.17014925,1.049253731,93.6,Turkey,1,5,Saturday,1,Winter,Large,1
2022-03-07,Antalya,88.14,78.13,19.44265537,12.89557292,6.547082451,95.95,Turkey,3,0,Monday,0,Spring,Medium,1
2024-03-28,Istanbul,85.0,83.22,12.09105556,12.59228188,-0.501226324,92.91,Turkey,3,3,Thursday,0,Spring,Large,0
2024-05-10,Istanbul,85.78,80.99,8.271505376,11.38209966,-3.110594285,95.12,Turkey,5,4,Friday,0,Spring,Large,0
2022-10-15,Antalya,34.0,31.32,50.12680952,53.42372807,-3.296918546,92.78,Turkey,10,5,Saturday,1,Autumn,Medium,1
2025-12-15,Istanbul Sabiha Gokcen,49.86,62.74,20.84949772,20.16105023,0.688447489,95.04,Turkey,12,0,Monday,0,Winter,Medium,1
2022-11-06,Istanbul,78.92,71.82,11.74634626,15.86561969,-4.119273432,93.96,Turkey,11,6,Sunday,1,Autumn,Large,0
2023-10-23,Istanbul,79.25,68.51,13.21949686,16.94357399,-3.724077133,92.89,Turkey,10,0,Monday,0,Autumn,Large,0
2025-05-27,Istanbul Sabiha Gokcen,70.21,69.62,12.93510324,14.7699115,-1.83480826,91.32,Turkey,5,1,Tuesday,0,Spring,Medium,0
2025-03-18,Istanbul Sabiha Gokcen,91.81,96.03,4.692832765,2.42599278,2.266839985,96.46,Turkey,3,1,Tuesday,0,Spring,Medium,0
2026-05-08,Antalya,83.92,75.81,16.61888112,22.88658243,-6.267701312,92.5,Turkey,5,4,Friday,0,Spring,Medium,1
2023-08-13,Antalya,50.63,49.64,28.63212197,36.3675772,-7.735455226,95.72,Turkey,8,6,Sunday,1,Summer,Medium,1
2022-09-20,Istanbul Sabiha Gokcen,75.37,77.95,11.64338235,11.75373891,-0.110356557,95.53,Turkey,9,1,Tuesday,0,Autumn,Medium,0
2022-12-11,Istanbul Sabiha Gokcen,52.33,54.29,25.62078853,25.41678571,0.204002816,95.27,Turkey,12,6,Sunday,1,Winter,Medium,1
2023-01-23,Antalya,87.84,80.52,6.677702703,10.72380952,-4.046106821,94.19,Turkey,1,0,Monday,0,Winter,Medium,0
2022-09-28,Istanbul Sabiha Gokcen,65.53,66.04,13.45637626,15.46308176,-2.006705498,96.21,Turkey,9,2,Wednesday,0,Autumn,Medium,0
2024-08-07,Antalya,56.74,50.35,27.86005089,30.38875878,-2.528707892,95.35,Turkey,8,2,Wednesday,0,Summer,Medium,1
2023-10-28,Istanbul,59.28,40.63,24.15691628,42.80212394,-18.64520766,94.09,Turkey,10,5,Saturday,1,Autumn,Large,1
2025-01-06,Antalya,89.47,82.2,5.570175439,8.322033898,-2.75185846,88.36,Turkey,1,0,Monday,0,Winter,Medium,0
2024-02-27,Antalya,94.19,85.23,3.848837209,5.704545455,-1.855708245,94.44,Turkey,2,1,Tuesday,0,Winter,Medium,0
2025-09-02,Antalya,74.36,76.12,13.57179487,13.4278607,0.143934175,91.73,Turkey,9,1,Tuesday,0,Autumn,Medium,0
2026-01-13,Istanbul,61.78,59.73,18.59405841,26.37917933,-7.785120922,92.21,Turkey,1,1,Tuesday,0,Winter,Large,1
2026-02-14,Antalya,82.76,73.28,11.5,17.9137931,-6.413793103,95.65,Turkey,2,5,Saturday,1,Winter,Medium,0
2022-10-25,Antalya,78.68,72.56,8.6875,13.13610108,-4.448601083,93.67,Turkey,10,1,Tuesday,0,Autumn,Medium,0
2022-02-02,Istanbul,82.2,71.71,8.912195122,15.99131514,-7.079120015,91.77,Turkey,2,2,Wednesday,0,Winter,Large,0
2022-03-16,Istanbul,88.21,65.7,10.5012285,19.49492754,-8.993699035,91.63,Turkey,3,2,Wednesday,0,Spring,Large,0
2022-08-19,Antalya,42.36,44.59,35.63905273,32.6585752,2.980477528,95.85,Turkey,8,4,Friday,0,Summer,Medium,1
2022-09-06,Antalya,67.5,56.8,16.79526042,23.48937563,-6.694115213,93.95,Turkey,9,1,Tuesday,0,Autumn,Medium,1
2025-03-20,Antalya,89.66,89.8,3.655172414,4.989795918,-1.334623505,89.52,Turkey,3,3,Thursday,0,Spring,Medium,0
2023-11-10,Istanbul,75.28,73.89,13.50816273,15.05031847,-1.542155742,94.03,Turkey,11,4,Friday,0,Autumn,Large,0
2024-11-10,Istanbul,81.73,82.87,13.84494324,11.62183642,2.223106821,94.59,Turkey,11,6,Sunday,1,Autumn,Large,0
2026-03-17,Istanbul,87.03,83.97,10.85930487,11.27592287,-0.416617994,85.06,Turkey,3,1,Tuesday,0,Spring,Large,0
2025-08-12,Istanbul Sabiha Gokcen,70.79,82.11,13.40355263,10.48157895,2.921973684,92.09,Turkey,8,1,Tuesday,0,Summer,Medium,0
2022-10-24,Antalya,69.93,61.27,20.48012821,23.69835681,-3.218228602,92.49,Turkey,10,0,Monday,0,Autumn,Medium,1
2025-04-27,Antalya,75.59,74.03,13.58949153,15.89285714,-2.303365617,92.88,Turkey,4,6,Sunday,1,Spring,Medium,0
2025-01-11,Istanbul Sabiha Gokcen,69.44,88.82,15.08333333,8.472049689,6.611283644,94.86,Turkey,1,5,Saturday,1,Winter,Medium,1
2023-04-01,Istanbul,83.84,63.62,11.19360269,20.85008306,-9.656480363,91.57,Turkey,4,5,Saturday,1,Spring,Large,0
2024-07-20,Antalya,15.35,7.96,91.15643411,85.64059735,5.515836763,93.15,Turkey,7,5,Saturday,1,Summer,Medium,1
2022-05-20,Istanbul Sabiha Gokcen,76.68,74.3,13.44387515,14.7532277,-1.309352552,95.1,Turkey,5,4,Friday,0,Spring,Medium,0
2023-02-21,Istanbul,83.06,67.32,10.01369369,17.98910832,-7.975414625,92.31,Turkey,2,1,Tuesday,0,Winter,Large,0
2022-05-13,Antalya,69.76,61.79,16.10813008,20.95102201,-4.842891931,95.33,Turkey,5,4,Friday,0,Spring,Medium,1
2022-10-18,Antalya,68.04,55.14,16.14639175,24.62203196,-8.475640211,93.73,Turkey,10,1,Tuesday,0,Autumn,Medium,1
2022-12-05,Istanbul Sabiha Gokcen,77.46,77.95,13.08961749,12.79849081,0.291126673,97.67,Turkey,12,0,Monday,0,Winter,Medium,0
2024-11-07,Antalya,84.21,78.76,8.494736842,16.75949914,-8.264762294,93.15,Turkey,11,3,Thursday,0,Autumn,Medium,0
2024-01-04,Antalya,86.36,81.2,7.772727273,11.63247863,-3.85975136,95.68,Turkey,1,3,Thursday,0,Winter,Medium,0
2024-12-20,Istanbul,80.48,78.78,17.5015015,16.64885496,0.85264654,94.4,Turkey,12,4,Friday,0,Winter,Large,1
2023-05-17,Antalya,65.79,47.78,16.5037594,24.12246914,-7.618709737,94.63,Turkey,5,2,Wednesday,0,Spring,Medium,1
2024-02-02,Istanbul,83.74,77.46,9.011862587,12.22705314,-3.215190553,92.48,Turkey,2,4,Friday,0,Winter,Large,0
2024-03-23,Antalya,88.51,83.51,6.706896552,9.420212766,-2.713316214,96.12,Turkey,3,5,Saturday,1,Spring,Medium,0
2023-06-15,Antalya,61.94,58.36,18.53392473,24.25045593,-5.716531196,95.74,Turkey,6,3,Thursday,0,Summer,Medium,1
2025-06-14,Antalya,49.88,51.37,28.48179669,28.68002283,-0.198226141,89.85,Turkey,6,5,Saturday,1,Summer,Medium,1
2024-03-29,Istanbul,83.15,87.24,12.11464567,10.97131234,1.143333333,94.38,Turkey,3,4,Friday,0,Spring,Large,0
2023-10-18,Antalya,73.11,66.99,13.90174863,19.15032362,-5.248574991,95.77,Turkey,10,2,Wednesday,0,Autumn,Medium,0
2024-12-16,Istanbul Sabiha Gokcen,80.67,79.1,9.003067485,9.913432836,-0.910365351,95.66,Turkey,12,0,Monday,0,Winter,Medium,0
2023-04-16,Istanbul Sabiha Gokcen,78.75,78.62,11.04442509,9.97637931,1.068045777,95.18,Turkey,4,6,Sunday,1,Spring,Medium,0
2025-02-09,Antalya,87.39,90.91,6.26981982,5.971818182,0.298001638,88.97,Turkey,2,6,Sunday,1,Winter,Medium,0
2023-01-29,Antalya,85.57,75.26,7.536082474,10.88367698,-3.347594502,94.64,Turkey,1,6,Sunday,1,Winter,Medium,0
2024-12-24,Istanbul Sabiha Gokcen,62.66,80.79,16.88961039,9.486754967,7.402855423,95.2,Turkey,12,1,Tuesday,0,Winter,Medium,1
2025-04-25,Istanbul Sabiha Gokcen,75.15,80.99,11.46783626,9.184210526,2.283625731,89.95,Turkey,4,4,Friday,0,Spring,Medium,0
2025-12-22,Antalya,81.3,69.53,10.77235772,16.3828125,-5.610454776,86.75,Turkey,12,0,Monday,0,Winter,Medium,0
2023-02-06,Istanbul,52.16,32.89,34.14487973,49.91461596,-15.76973623,80.82,Turkey,2,0,Monday,0,Winter,Large,1
2025-11-22,Antalya,85.4,81.75,5.591240876,11.5620438,-5.97080292,86.47,Turkey,11,5,Saturday,1,Autumn,Medium,0
2022-08-16,Antalya,63.92,61.84,18.74905303,30.88314763,-12.1340946,96.07,Turkey,8,1,Tuesday,0,Summer,Medium,1
2024-04-07,Istanbul,81.61,83.71,11.4189781,10.83364286,0.585335245,94.3,Turkey,4,6,Sunday,1,Spring,Large,0
