Date,Airport,Departure Punctuality %,Arrival Punctuality %,Avg Departure Schedule Delay,Avg Arrival Schedule Delay,Avg Departure - Arrival Schedule Delay,Operated Schedules %,Country,Month,Weekday,Is_Weekend,Season,Airport_Size,Temperature,Precipitation,WindSpeed,Delayed
2025-08-14,Manchester,71.96,74.69,13.81619938,12.70848958,1.107709794,96.46,United Kingdom,8,3,0,Summer,Medium,19.6,2.1,13.2,0
2025-12-29,London Gatwick,74.86,76.45,14.65606936,13.89854651,0.757522853,97.75,United Kingdom,12,0,0,Winter,Medium,4.2,0.0,17.4,0
2023-03-14,Manchester,64.33,68.0,18.78362573,14.87942857,3.90419716,92.82,United Kingdom,3,1,0,Spring,Medium,3.4,8.2,26.8,1
2022-09-09,London Heathrow,44.38,56.4,31.32246377,25.42025356,5.902210212,94.12,United Kingdom,9,4,0,Autumn,Large,16.1,2.3,16.5,1
2025-10-25,London Heathrow,74.45,69.55,13.64797508,15.30512622,-1.657151146,98.62,United Kingdom,10,5,1,Autumn,Large,9.0,0.3,19.4,0
2023-11-20,London Heathrow,71.68,73.96,15.0304,13.4129393,1.617460703,96.62,United Kingdom,11,0,0,Autumn,Large,10.0,2.5,21.3,1
2026-02-06,London Gatwick,86.0,85.37,11.08333333,10.70759637,0.375736961,98.05,United Kingdom,2,4,0,Winter,Medium,8.6,8.6,20.5,0
2023-06-06,London Stansted,59.93,60.22,21.64981949,24.12591241,-2.476092914,91.0,United Kingdom,6,1,0,Summer,Medium,12.1,0.2,21.1,1
2024-01-14,Manchester,79.91,75.23,10.14285714,12.31719219,-2.174335049,98.69,United Kingdom,1,6,1,Winter,Medium,1.3,0.3,14.6,0
2023-08-29,London Heathrow,48.63,59.34,39.26079698,33.46234177,5.798455212,91.64,United Kingdom,8,1,0,Summer,Large,15.4,0.2,16.9,1
2022-09-17,Manchester,32.39,36.29,48.94736842,48.44462366,0.502744765,96.17,United Kingdom,9,5,1,Autumn,Medium,10.7,0.0,20.0,1
2023-09-23,London Heathrow,70.03,75.0,16.61074919,14.09918301,2.511566179,94.52,United Kingdom,9,5,1,Autumn,Large,12.6,0.0,15.4,1
2024-07-21,Manchester,35.03,44.78,42.5952381,44.6979798,-2.102741703,89.55,United Kingdom,7,6,1,Summer,Medium,14.8,0.9,17.4,1
2023-11-18,London Stansted,70.4,65.75,12.92825112,15.96917808,-3.040926961,98.25,United Kingdom,11,5,1,Autumn,Medium,11.0,7.0,27.0,0
2024-11-23,Manchester,51.61,58.14,23.39631336,22.33085271,1.065460651,95.28,United Kingdom,11,5,1,Autumn,Medium,6.9,18.1,42.8,1
2022-04-24,London Gatwick,73.16,68.77,13.53354633,17.09011567,-3.556569342,99.05,United Kingdom,4,6,1,Spring,Medium,12.1,0.0,23.4,0
2025-03-21,Manchester,79.76,86.64,12.5,6.75708502,5.74291498,95.15,United Kingdom,3,4,0,Spring,Medium,11.8,6.3,24.6,0
2023-08-23,Manchester,52.61,63.83,25.41811847,21.39355792,4.024560547,97.04,United Kingdom,8,2,0,Summer,Medium,16.5,3.0,14.0,1
2022-02-15,Manchester,72.09,78.46,12.36925065,9.280128205,3.089122441,96.35,United Kingdom,2,1,0,Winter,Medium,5.8,5.6,28.1,0
2022-06-07,London Gatwick,38.11,54.77,39.49189189,29.91298819,9.578903699,96.13,United Kingdom,6,1,0,Summer,Medium,14.0,4.0,22.3,1
2026-04-07,London Gatwick,86.25,86.99,6.736389685,5.431984586,1.304405099,98.59,United Kingdom,4,1,0,Spring,Medium,11.8,0.0,18.7,0
2022-11-20,Manchester,65.52,76.38,23.3591133,12.64137353,10.71773977,96.71,United Kingdom,11,6,1,Autumn,Medium,6.8,4.4,26.0,1
2022-02-24,London Heathrow,62.27,78.18,17.25065963,12.10844156,5.142218072,97.99,United Kingdom,2,3,0,Winter,Large,6.3,3.7,32.5,1
2025-11-11,London Gatwick,90.65,90.57,4.560747664,4.636792453,-0.076044789,96.86,United Kingdom,11,1,0,Autumn,Medium,11.8,1.7,29.8,0
2022-07-07,London Heathrow,48.16,68.72,26.45008757,16.54809607,9.901991491,94.33,United Kingdom,7,3,0,Summer,Large,19.3,0.0,18.3,1
2022-06-24,London Gatwick,38.01,40.96,39.2722372,42.46338652,-3.191149328,94.44,United Kingdom,6,4,0,Summer,Medium,16.5,2.9,25.7,1
2025-10-31,London Gatwick,84.25,86.23,9.455801105,7.198301194,2.257499911,96.57,United Kingdom,10,4,0,Autumn,Medium,13.9,11.2,31.2,0
2025-06-16,London Heathrow,71.92,75.3,14.53343239,13.63162651,0.901805886,97.69,United Kingdom,6,0,0,Summer,Large,19.3,0.0,12.0,0
2025-05-08,Manchester,74.66,75.5,12.05479452,10.83870246,1.21609206,95.19,United Kingdom,5,3,0,Spring,Medium,10.3,0.0,11.7,0
2022-04-09,London Stansted,62.93,52.61,19.12931034,29.91326087,-10.78395052,96.31,United Kingdom,4,5,1,Spring,Medium,4.9,2.0,21.9,1
2022-08-20,Manchester,37.84,51.67,33.94980695,28.8925,5.05730695,96.32,United Kingdom,8,5,1,Summer,Medium,16.8,0.1,28.9,1
2023-07-31,Manchester,40.34,47.87,31.01016949,31.25480874,-0.244639252,97.75,United Kingdom,7,0,0,Summer,Medium,15.9,11.8,22.3,1
2024-10-01,London Heathrow,73.68,67.22,13.60937343,16.06117794,-2.451804511,96.68,United Kingdom,10,1,0,Autumn,Large,12.3,12.4,26.0,0
2024-07-16,London Stansted,49.22,52.43,26.78056426,26.44714132,0.333422947,95.03,United Kingdom,7,1,0,Summer,Medium,16.6,4.3,21.7,1
2023-03-24,Manchester,66.19,66.5,21.66666667,18.7157767,2.950889968,97.27,United Kingdom,3,4,0,Spring,Medium,8.8,1.3,30.9,1
2023-07-20,London Heathrow,59.43,73.87,19.33031674,13.38413413,5.946182608,98.23,United Kingdom,7,3,0,Summer,Large,17.1,0.0,12.2,1
2023-10-19,London Gatwick,65.08,58.06,18.58542714,23.79633419,-5.21090705,93.68,United Kingdom,10,3,0,Autumn,Medium,15.3,10.0,35.3,1
2023-04-19,London Stansted,70.63,70.0,18.24535316,18.96378205,-0.718428891,97.86,United Kingdom,4,2,0,Spring,Medium,9.3,0.2,28.0,1
2025-03-08,London Gatwick,73.86,79.22,10.1337386,8.63062249,1.503116112,91.46,United Kingdom,3,5,1,Spring,Medium,10.3,0.0,15.0,0
2023-02-15,Manchester,76.19,81.93,14.80357143,10.33855422,4.465017212,96.67,United Kingdom,2,2,0,Winter,Medium,6.5,1.3,24.5,0
2022-02-11,Manchester,71.51,84.7,13.15116279,5.946812386,7.204350405,95.05,United Kingdom,2,4,0,Winter,Medium,3.7,0.0,22.0,0
2025-10-12,London Gatwick,64.71,71.22,22.89460784,17.86141439,5.033193451,91.72,United Kingdom,10,6,1,Autumn,Medium,11.1,0.0,13.5,1
2025-04-13,London Stansted,83.58,87.82,6.78358209,6.310332103,0.473249986,92.51,United Kingdom,4,6,1,Spring,Medium,11.9,1.3,19.0,0
2026-05-09,London Gatwick,81.67,82.02,11.28611111,12.29831461,-1.012203496,96.79,United Kingdom,5,5,1,Spring,Medium,14.3,0.1,19.0,0
2022-08-02,London Heathrow,50.37,80.4,22.17216117,11.72177858,10.45038259,97.7,United Kingdom,8,1,0,Summer,Large,21.2,0.2,23.0,1
2025-03-22,Manchester,80.57,84.34,9.178137652,9.199799197,-0.021661545,97.67,United Kingdom,3,5,1,Spring,Medium,12.2,7.2,20.5,0
2024-01-23,Manchester,76.76,77.14,11.87323944,15.17428571,-3.301046278,95.42,United Kingdom,1,1,0,Winter,Medium,8.3,6.5,35.8,0
2022-01-20,Manchester,66.67,79.35,14.13978495,10.43007246,3.709712482,75.61,United Kingdom,1,3,0,Winter,Medium,0.8,0.0,11.5,0
2025-11-26,Manchester,70.11,76.5,16.93478261,14.20892532,2.72585729,96.39,United Kingdom,11,2,0,Autumn,Medium,2.7,0.4,23.5,1
2022-11-07,London Gatwick,81.59,85.66,9.693140794,9.714575866,-0.021435072,96.22,United Kingdom,11,0,0,Autumn,Medium,12.6,5.1,35.0,0
2023-07-28,London Gatwick,33.72,33.41,40.69515012,44.86102088,-4.165870766,92.39,United Kingdom,7,4,0,Summer,Medium,17.9,0.9,23.9,1
2024-09-06,London Heathrow,50.0,44.76,24.53405573,27.69400104,-3.159945316,92.43,United Kingdom,9,4,0,Autumn,Large,18.2,17.9,16.2,1
2023-09-19,Manchester,52.14,60.64,22.68214286,17.96205674,4.72008612,98.28,United Kingdom,9,1,0,Autumn,Medium,15.0,9.9,38.7,1
2022-07-19,Manchester,28.28,57.68,50.66393443,25.6126556,25.05127882,91.7,United Kingdom,7,1,0,Summer,Medium,27.1,0.2,23.9,1
2022-05-11,London Gatwick,77.44,78.83,13.41158537,11.43343558,1.978149783,98.51,United Kingdom,5,2,0,Spring,Medium,12.3,7.9,33.9,0
2025-11-14,London Heathrow,70.66,78.46,17.38023952,12.41317771,4.96706181,99.11,United Kingdom,11,4,0,Autumn,Large,12.9,18.5,15.1,1
2023-11-13,Manchester,50.22,53.42,28.46753247,25.77521368,2.692318792,94.12,United Kingdom,11,0,0,Autumn,Medium,10.1,7.9,39.8,1
2022-02-21,Manchester,22.88,35.95,63.70795207,46.09455338,17.61339869,87.83,United Kingdom,2,0,0,Winter,Medium,5.7,2.6,49.4,1
2025-05-04,Manchester,73.65,72.3,13.70758123,13.45323741,0.254343817,96.22,United Kingdom,5,6,1,Spring,Medium,9.4,0.1,18.3,0
2024-07-21,London Gatwick,37.56,43.03,42.85479675,46.52212714,-3.667330391,86.04,United Kingdom,7,6,1,Summer,Medium,18.6,0.4,15.5,1
2024-03-20,London Gatwick,90.16,94.84,4.519685039,3.447222222,1.072462817,91.1,United Kingdom,3,2,0,Spring,Medium,11.0,3.1,9.8,0
2024-12-10,Manchester,86.08,89.34,7.283505155,5.287901861,1.995603293,97.52,United Kingdom,12,1,0,Winter,Medium,4.0,0.0,16.8,0
2025-12-21,London Heathrow,80.39,83.48,11.33031674,9.420095095,1.910221647,99.25,United Kingdom,12,6,1,Winter,Large,8.7,3.1,19.3,0
2024-04-19,London Heathrow,55.21,45.78,24.26785714,26.57289157,-2.305034423,98.98,United Kingdom,4,4,0,Spring,Large,10.4,0.6,26.8,1
2022-04-12,Manchester,54.77,66.01,22.23978224,17.78940887,4.450373378,93.58,United Kingdom,4,1,0,Spring,Medium,11.1,2.0,20.7,1
2023-09-16,London Stansted,68.42,64.29,16.35789474,21.70646259,-5.348567848,96.04,United Kingdom,9,5,1,Autumn,Medium,18.3,1.1,18.1,1
2023-06-18,London Heathrow,44.3,59.19,32.94214876,27.80891599,5.133232771,92.58,United Kingdom,6,6,1,Summer,Large,19.4,11.9,15.9,1
2022-12-08,London Stansted,67.14,69.19,15.59047619,14.55094787,1.039528323,95.96,United Kingdom,12,3,0,Winter,Medium,-1.4,0.0,12.9,1
2023-09-13,Manchester,50.17,63.64,21.80622837,19.80926573,1.996962639,96.45,United Kingdom,9,2,0,Autumn,Medium,13.1,0.4,17.1,1
2025-04-23,London Heathrow,87.98,86.32,6.747774481,9.212034314,-2.464259833,99.27,United Kingdom,4,2,0,Spring,Large,10.2,8.3,21.8,0
2022-09-10,London Stansted,49.43,48.84,32.1245283,31.92648579,0.198042514,96.48,United Kingdom,9,5,1,Autumn,Medium,15.9,0.8,16.7,1
2024-05-30,London Gatwick,53.37,59.66,22.82692308,20.3247182,2.50220488,90.5,United Kingdom,5,3,0,Spring,Medium,13.1,3.5,25.1,1
2024-05-04,London Gatwick,70.56,75.79,12.98333333,13.48552632,-0.502192982,89.49,United Kingdom,5,5,1,Spring,Medium,10.9,1.9,14.4,0
2026-01-25,Manchester,84.21,79.17,9.522267206,12.63381944,-3.111552238,98.42,United Kingdom,1,6,1,Winter,Medium,5.7,4.7,34.3,0
2024-09-08,London Stansted,45.3,40.5,31.85017422,34.97275986,-3.122585641,94.57,United Kingdom,9,6,1,Autumn,Medium,16.3,2.4,16.2,1
2023-11-04,Manchester,63.04,67.84,20.50434783,18.49251101,2.011836813,98.32,United Kingdom,11,5,1,Autumn,Medium,7.2,2.2,22.3,1
2024-05-07,London Gatwick,82.83,84.31,7.074792244,6.846825397,0.227966847,91.5,United Kingdom,5,1,0,Spring,Medium,13.7,0.0,15.6,0
2026-04-07,London Heathrow,89.64,86.46,7.41576507,7.584333333,-0.168568264,95.58,United Kingdom,4,1,0,Spring,Large,12.5,0.0,14.7,0
2025-01-09,London Heathrow,79.06,75.99,12.45669291,16.35492364,-3.898230731,98.3,United Kingdom,1,3,0,Winter,Large,0.8,0.4,13.4,0
2024-10-07,Manchester,60.2,67.76,17.84921962,16.39517544,1.454044182,97.76,United Kingdom,10,0,0,Autumn,Medium,12.6,0.3,24.7,1
2023-03-03,London Gatwick,82.2,80.9,9.87537092,11.13621891,-1.260847986,98.55,United Kingdom,3,4,0,Spring,Medium,3.5,0.2,20.4,0
2025-06-15,London Heathrow,72.87,70.6,16.22713415,15.74420398,0.482930166,97.06,United Kingdom,6,6,1,Summer,Large,17.5,0.4,16.9,1
2025-05-28,London Gatwick,59.59,63.64,20.40664962,20.85656566,-0.44991604,91.65,United Kingdom,5,2,0,Spring,Medium,15.8,1.0,25.8,1
2024-06-05,London Heathrow,72.28,70.58,15.03278689,16.23390292,-1.201116037,98.39,United Kingdom,6,2,0,Summer,Large,12.1,0.1,19.6,1
2022-03-28,London Gatwick,70.0,68.75,12.70344828,14.97667824,-2.273229965,95.11,United Kingdom,3,0,0,Spring,Medium,9.3,0.0,11.6,0
2025-09-27,London Stansted,71.62,70.76,14.2972973,16.75631229,-2.459014995,95.87,United Kingdom,9,5,1,Autumn,Medium,11.9,0.0,19.3,0
2025-11-20,London Stansted,79.36,77.06,12.37155963,11.45466361,0.916896024,95.32,United Kingdom,11,3,0,Autumn,Medium,0.5,0.1,24.3,0
2024-01-13,London Gatwick,74.49,72.47,11.80658436,14.82327935,-3.01669499,87.59,United Kingdom,1,5,1,Winter,Medium,2.3,0.0,10.5,0
2022-10-22,London Gatwick,52.53,64.77,24.57865169,19.61652462,4.962127064,95.99,United Kingdom,10,5,1,Autumn,Medium,14.3,0.5,24.0,1
2024-11-05,Manchester,78.17,91.58,12.49746193,5.432982456,7.064479473,95.26,United Kingdom,11,1,0,Autumn,Medium,10.0,0.0,11.1,0
2023-03-07,London Heathrow,67.53,69.07,16.54639175,15.2666953,1.279696449,94.08,United Kingdom,3,1,0,Spring,Large,3.2,3.8,12.6,1
2023-07-20,Manchester,40.88,55.63,31.09797297,25.2983504,5.799622575,97.39,United Kingdom,7,3,0,Summer,Medium,13.8,0.0,17.9,1
2025-11-13,Manchester,75.95,78.02,11.34177215,11.84518678,-0.50341463,99.17,United Kingdom,11,3,0,Autumn,Medium,11.8,2.5,24.5,0
2026-05-26,London Stansted,86.1,86.96,7.376271186,6.903010033,0.473261153,98.35,United Kingdom,5,1,0,Spring,Medium,24.6,0.0,16.9,0
2025-07-11,London Stansted,72.73,72.3,15.41233766,14.12105856,1.291279104,93.82,United Kingdom,7,4,0,Summer,Medium,22.5,0.0,14.2,1
2024-07-17,London Stansted,50.34,58.76,26.51020408,24.62434135,1.88586273,93.85,United Kingdom,7,2,0,Summer,Medium,17.1,0.0,13.0,1
2024-10-31,Manchester,74.73,85.51,10.12455516,7.457832744,2.666722416,96.26,United Kingdom,10,3,0,Autumn,Medium,9.9,0.0,10.4,0
2024-06-26,Manchester,38.51,53.72,39.61824324,38.70484234,0.913400901,95.37,United Kingdom,6,2,0,Summer,Medium,20.1,0.0,16.3,1
2023-11-28,London Stansted,74.77,79.05,11.94392523,13.01253968,-1.068614449,96.44,United Kingdom,11,1,0,Autumn,Medium,3.1,0.1,24.5,0
2025-05-23,London Heathrow,76.76,74.34,13.33823529,14.94794721,-1.60971192,99.13,United Kingdom,5,4,0,Spring,Large,13.0,0.2,16.9,0
2023-02-13,Manchester,81.19,86.43,8.866336634,6.726884422,2.139452212,98.1,United Kingdom,2,0,0,Winter,Medium,5.8,0.0,18.9,0
2024-03-28,London Stansted,65.66,69.7,17.86037736,15.77114899,2.089228369,95.8,United Kingdom,3,3,0,Spring,Medium,7.3,6.9,45.9,1
2022-11-22,Manchester,78.48,83.02,14.41139241,8.495702306,5.915690099,96.99,United Kingdom,11,1,0,Autumn,Medium,5.6,4.7,14.8,0
2025-05-04,London Stansted,75.69,65.38,15.47569444,19.20815851,-3.732464064,93.63,United Kingdom,5,6,1,Spring,Medium,8.3,0.2,23.8,1
2023-06-21,London Gatwick,41.06,45.14,31.71536524,33.33237739,-1.617012151,91.65,United Kingdom,6,2,0,Summer,Medium,18.1,1.5,18.4,1
2022-10-18,Manchester,59.47,67.11,20.3215859,20.12488889,0.196697014,98.71,United Kingdom,10,1,0,Autumn,Medium,10.3,0.0,21.8,1
2025-05-24,London Stansted,70.96,72.37,13.1650165,12.88092105,0.284095449,90.03,United Kingdom,5,5,1,Spring,Medium,15.4,7.7,25.0,0
2022-09-29,London Heathrow,50.27,64.75,26.88426763,22.5397482,4.34451943,93.31,United Kingdom,9,3,0,Autumn,Large,10.8,0.1,10.3,1
2024-11-02,London Heathrow,80.33,88.8,12.6,7.021471719,5.578528281,96.84,United Kingdom,11,5,1,Autumn,Large,12.1,0.0,12.2,0
2026-01-17,London Stansted,87.88,88.99,8.887445887,6.77856094,2.108884948,97.08,United Kingdom,1,5,1,Winter,Medium,6.8,0.2,17.5,0
2023-12-28,London Heathrow,62.54,46.61,18.5096463,25.46465054,-6.955004235,93.86,United Kingdom,12,3,0,Winter,Large,10.6,0.5,38.4,1
2025-08-10,London Gatwick,55.91,66.9,19.59545455,16.10831418,3.487140369,92.28,United Kingdom,8,6,1,Summer,Medium,18.4,0.0,11.3,1
2025-12-17,Manchester,51.38,66.82,24.64678899,19.62749616,5.019292831,98.24,United Kingdom,12,2,0,Winter,Medium,5.8,8.4,37.0,1
2026-04-29,London Stansted,89.82,88.73,5.796491228,5.516606061,0.279885167,96.33,United Kingdom,4,2,0,Spring,Medium,11.2,0.0,27.5,0
2025-04-10,London Heathrow,83.66,85.89,8.263001486,6.847522523,1.415478963,98.55,United Kingdom,4,3,0,Spring,Large,10.1,0.0,10.5,0
2024-01-26,Manchester,75.24,69.8,13.81067961,14.44785479,-0.637175174,97.21,United Kingdom,1,4,0,Winter,Medium,7.1,1.6,38.9,0
2023-06-01,London Heathrow,63.21,63.14,19.56723338,17.81376361,1.753469777,97.44,United Kingdom,6,3,0,Summer,Large,13.4,0.0,20.6,1
2023-01-07,Manchester,65.45,66.49,19.63874346,16.17879581,3.459947644,97.03,United Kingdom,1,5,1,Winter,Medium,9.7,4.0,38.4,1
2025-11-27,Manchester,72.44,76.55,13.04888889,11.5329646,1.515924287,96.64,United Kingdom,11,3,0,Autumn,Medium,11.5,1.1,27.1,0
2025-12-08,London Gatwick,78.79,84.71,9.327272727,7.617380224,1.709892503,97.36,United Kingdom,12,0,0,Winter,Medium,11.4,2.8,21.9,0
2025-07-23,London Heathrow,77.71,85.07,12.41495601,8.22442655,4.190529462,98.55,United Kingdom,7,2,0,Summer,Large,18.4,2.3,12.8,0
2025-05-20,London Stansted,51.93,60.69,26.14035088,23.70385057,2.436500302,90.65,United Kingdom,5,1,0,Spring,Medium,13.2,0.0,12.7,1
2026-01-23,Manchester,85.89,86.48,6.149377593,6.926434426,-0.777056833,97.99,United Kingdom,1,4,0,Winter,Medium,6.5,0.9,27.4,0
2024-10-02,London Stansted,59.44,56.03,22.8006993,24.2464539,-1.4457546,96.69,United Kingdom,10,2,0,Autumn,Medium,13.0,1.9,31.3,1
2025-04-03,London Stansted,74.83,74.2,10.54827586,11.60859835,-1.060322489,92.45,United Kingdom,4,3,0,Spring,Medium,11.1,0.0,19.5,0
2025-02-27,Manchester,83.26,87.27,8.7239819,7.145,1.5789819,96.58,United Kingdom,2,3,0,Winter,Medium,3.9,0.0,15.3,0
2023-02-04,London Heathrow,82.88,85.06,9.184114114,8.582452945,0.601661169,97.39,United Kingdom,2,5,1,Winter,Large,7.5,0.3,12.2,0
2025-01-02,London Gatwick,74.02,63.35,14.21787709,20.30535038,-6.087473284,94.78,United Kingdom,1,3,0,Winter,Medium,1.8,0.0,15.6,0
2025-09-07,Manchester,67.1,69.33,15.58306189,15.12736954,0.455692347,97.21,United Kingdom,9,6,1,Autumn,Medium,17.6,4.5,31.7,1
2023-08-01,London Heathrow,64.7,74.51,16.96818182,12.97341932,3.994762496,98.22,United Kingdom,8,1,0,Summer,Large,17.5,0.2,23.1,1
2022-02-14,London Heathrow,80.77,88.58,13.64606227,8.011049211,5.63501306,96.59,United Kingdom,2,0,0,Winter,Large,7.4,3.1,26.1,0
2026-04-25,Manchester,85.54,89.24,6.469879518,5.558432935,0.911446583,97.67,United Kingdom,4,5,1,Spring,Medium,11.6,0.0,19.1,0
2025-12-04,Manchester,63.75,67.09,17.17916667,16.97116737,0.207999297,96.47,United Kingdom,12,3,0,Winter,Medium,6.1,10.3,25.0,1
2022-10-01,London Gatwick,32.39,40.0,45.01704545,43.50238095,1.514664502,93.67,United Kingdom,10,5,1,Autumn,Medium,14.6,0.3,23.7,1
2024-01-01,London Heathrow,82.78,84.26,9.970695971,9.629135802,0.341560168,97.52,United Kingdom,1,0,0,Winter,Large,7.8,8.5,30.1,0
2022-04-15,London Heathrow,65.94,76.78,15.68123862,13.41998781,2.261250803,92.99,United Kingdom,4,4,0,Spring,Large,13.4,0.0,9.1,1
2025-10-31,London Heathrow,79.36,76.3,11.67431193,12.10259939,-0.428287462,98.23,United Kingdom,10,4,0,Autumn,Large,14.2,6.2,26.3,0
2025-09-02,Manchester,63.96,57.51,16.81168831,19.98146965,-3.169781337,96.96,United Kingdom,9,1,0,Autumn,Medium,14.7,0.7,17.5,1
2022-10-04,London Heathrow,54.38,77.02,23.45437956,12.47770796,10.9766716,96.37,United Kingdom,10,1,0,Autumn,Large,15.4,0.2,24.7,1
2023-12-06,London Gatwick,75.19,78.41,13.2037037,14.20789141,-1.00418771,94.74,United Kingdom,12,2,0,Winter,Medium,3.3,0.0,14.2,0
2025-11-22,Manchester,65.52,71.19,17.00431034,16.95621469,0.048095656,97.93,United Kingdom,11,5,1,Autumn,Medium,4.2,5.5,30.1,1
2024-06-27,London Gatwick,39.81,39.57,42.33255269,44.38779621,-2.055243515,89.09,United Kingdom,6,3,0,Summer,Medium,18.5,0.0,25.9,1
2022-05-03,Manchester,47.27,60.73,26.85454545,17.68949772,9.165047738,94.14,United Kingdom,5,1,0,Spring,Medium,10.9,1.6,9.5,1
2023-11-14,London Heathrow,67.37,67.21,21.20065253,18.12118506,3.079467464,96.01,United Kingdom,11,1,0,Autumn,Large,10.5,4.4,25.1,1
2025-09-04,London Stansted,67.97,68.11,15.58823529,15.93161683,-0.343381539,94.19,United Kingdom,9,3,0,Autumn,Medium,15.1,6.6,27.0,1
2022-10-13,London Gatwick,61.1,58.49,17.3002611,18.97132289,-1.671061793,98.46,United Kingdom,10,3,0,Autumn,Medium,13.5,17.4,14.8,1
2023-10-07,London Stansted,77.49,80.37,13.76383764,12.75358025,1.010257391,95.83,United Kingdom,10,5,1,Autumn,Medium,17.6,0.0,23.3,0
2024-02-06,London Stansted,89.22,83.33,8.480392157,9.169281046,-0.688888889,96.31,United Kingdom,2,1,0,Winter,Medium,11.0,11.2,43.2,0
2023-08-04,London Heathrow,59.16,70.41,22.23873874,17.16970157,5.069037171,96.96,United Kingdom,8,4,0,Summer,Large,16.2,0.6,17.6,1
2024-04-11,London Gatwick,75.84,78.55,13.35844156,12.40236865,0.956072911,91.12,United Kingdom,4,3,0,Spring,Medium,13.0,0.7,22.9,0
2026-03-21,London Gatwick,63.96,72.87,15.1951952,12.39939024,2.795804951,96.25,United Kingdom,3,5,1,Spring,Medium,6.7,0.0,12.2,1
2026-01-14,London Heathrow,73.46,69.54,13.68720379,13.78681552,-0.099611732,99.06,United Kingdom,1,2,0,Winter,Large,3.7,2.7,15.0,0
2023-03-16,Manchester,77.25,75.38,12.21164021,11.95478632,0.256853887,95.63,United Kingdom,3,3,0,Spring,Medium,9.4,5.0,28.9,0
2025-01-13,London Gatwick,90.79,87.45,5.175732218,6.968688982,-1.792956764,93.75,United Kingdom,1,0,0,Winter,Medium,2.8,0.0,17.6,0
2026-01-14,London Gatwick,86.73,88.08,7.010204082,6.44671848,0.563485601,98.5,United Kingdom,1,2,0,Winter,Medium,4.9,1.6,20.9,0
2023-01-20,London Gatwick,87.17,85.06,6.543396226,7.497573436,-0.954177209,98.51,United Kingdom,1,4,0,Winter,Medium,1.5,0.0,20.9,0
2025-04-08,Manchester,78.97,77.56,11.94047619,10.9816273,0.958848894,92.81,United Kingdom,4,1,0,Spring,Medium,8.7,0.0,12.7,0
2024-12-22,London Heathrow,72.82,67.38,14.29194631,17.44242175,-3.150475438,90.95,United Kingdom,12,6,1,Winter,Large,5.6,2.3,30.0,0
2025-03-06,London Stansted,90.72,92.77,5.5907173,5.06212766,0.52858964,96.02,United Kingdom,3,3,0,Spring,Medium,8.3,0.1,18.9,0
2023-06-01,London Gatwick,53.75,53.37,23.01,24.88291771,-1.872917706,93.27,United Kingdom,6,3,0,Summer,Medium,12.9,0.0,23.9,1
2023-03-17,London Heathrow,66.33,80.34,17.04713805,12.68545198,4.36168607,95.51,United Kingdom,3,4,0,Spring,Large,10.8,3.0,17.7,1
2024-12-15,Manchester,60.31,73.75,16.82442748,13.97406692,2.850360557,95.67,United Kingdom,12,6,1,Winter,Medium,10.1,1.2,23.2,1
2022-05-19,London Stansted,63.91,59.77,18.47744361,23.17662835,-4.699184743,95.71,United Kingdom,5,3,0,Spring,Medium,16.0,1.1,25.9,1
2023-04-18,London Gatwick,76.97,77.91,12.16666667,12.12505112,0.041615542,94.86,United Kingdom,4,1,0,Spring,Medium,8.2,0.7,30.8,0
2023-11-30,London Gatwick,62.93,70.83,19.3707483,16.03813657,3.332611725,91.69,United Kingdom,11,3,0,Autumn,Medium,0.6,0.4,19.9,1
2022-01-22,London Stansted,87.13,74.76,6.564356436,11.6684466,-5.104090166,52.79,United Kingdom,1,5,1,Winter,Medium,2.3,0.0,17.4,0
2023-03-26,London Stansted,60.48,50.59,21.33467742,30.10287582,-8.768198398,97.29,United Kingdom,3,6,1,Spring,Medium,6.4,5.9,23.9,1
2022-03-02,London Heathrow,71.18,86.72,14.24835796,11.22330827,3.025049693,97.88,United Kingdom,3,2,0,Spring,Large,6.5,8.2,14.9,0
2024-10-18,London Heathrow,47.06,43.88,37.90359477,49.39828711,-11.49469234,88.81,United Kingdom,10,4,0,Autumn,Large,11.2,0.9,17.0,1
2022-10-07,Manchester,58.21,61.23,18.41791045,15.702657,2.715253443,96.76,United Kingdom,10,4,0,Autumn,Medium,12.4,9.2,32.4,1
2024-11-24,London Heathrow,48.1,24.58,44.89632446,68.57126329,-23.67493883,80.42,United Kingdom,11,6,1,Autumn,Large,15.5,9.4,35.8,1
2024-01-11,London Heathrow,79.7,80.37,10.98679868,10.4692457,0.517552978,97.6,United Kingdom,1,3,0,Winter,Large,2.5,0.0,22.9,0
2022-10-16,London Heathrow,73.36,78.05,11.85435169,10.97982301,0.874528679,97.42,United Kingdom,10,6,1,Autumn,Large,13.6,5.1,22.4,0
2024-09-09,Manchester,47.45,60.54,22.63963964,19.08865462,3.550985021,97.14,United Kingdom,9,0,0,Autumn,Medium,13.5,6.9,25.4,1
2025-07-26,London Stansted,63.17,57.19,19.67619048,23.47805011,-3.801859633,94.64,United Kingdom,7,5,1,Summer,Medium,18.0,2.1,14.1,1
2022-04-02,London Heathrow,41.37,68.84,37.7920354,18.11508772,19.67694768,85.34,United Kingdom,4,5,1,Spring,Large,3.6,0.4,13.4,1
